time,DELT1,DELT3,TRIlg,TRIlat,BIClg,BICsh,BRA,
0.0,0.047530314015190554,0.10077113893130017,0.004240027783097652,0.04203214529220544,0.01909927063878631,0.0032014830376661204,0.01954808386084893,
0.0007941213569857553,0.04766477912784368,0.10132672089938587,0.0035385193070613793,0.042361309687607235,0.019354352608264045,0.0032343259584214114,0.019836027776329805,
0.0015882427139750632,0.047798070573140825,0.10187238203645625,0.00286443773456474,0.04269639369191484,0.019610358723357774,0.003267561447406627,0.02012581238283736,
0.0023823640709608185,0.04793014201942777,0.10240794161994236,0.002217576711187265,0.04303723185583289,0.019867226797592223,0.003301182086255477,0.020417366599180413,
0.0031764854279501265,0.04806094698895645,0.10293322317304951,0.0015977207112095996,0.04338365677742212,0.02012489434223542,0.003335180391295892,0.020710618729828968,
0.003970606784935882,0.04819043887795782,0.10344805452371235,0.0010046452274274564,0.0437354991967014,0.020383298599058103,0.0033695488183917593,0.021005496501365396,
0.00476472814192519,0.048318570977284266,0.1039522678619946,0.0004381169645156792,0.044092588091665746,0.02064237657335495,0.0034042797678232382,0.021301927099373945,
0.005558849498910945,0.048445296493609104,0.10444569979589269,-0.00010210596420914863,0.044454750775671084,0.020902065067204975,0.003439365589202239,0.021599837205748432,
0.0063529708558967,0.0485705685711697,0.10492819140550279,-0.0006162738367798678,0.04482181299613596,0.02116230071294824,0.003474798586419565,0.021899153036398025,
0.007147092212886008,0.048694340314040636,0.10539958829551128,-0.0011046451194766545,0.04519359903450893,0.0214230200068554,0.0035105710226202,0.02219980037933066,
0.007941213569871763,0.04881656480892211,0.1058597406459691,-0.0015674862607851833,0.04556993180744925,0.021684159342966573,0.003546675125203168,0.022501704633093367,
0.008735334926861071,0.04893719514842873,0.10630850326131072,-0.002005071482568975,0.0459506329691672,0.021945655047075425,0.0035831030908423335,0.02280479084554878,
0.009529456283846827,0.049056184454863073,0.10674573561758059,-0.0024176825686101763,0.046335523014869116,0.022207443410834277,0.003619847090524472,0.02310898375296689,
0.010323577640836135,0.04917348590445768,0.10717130190782936,-0.0028056086506732234,0.04672442138525111,0.022469460725955667,0.003656899274600936,0.02341420781941096,
0.01111769899782189,0.04928905275206888,0.10758507108564393,-0.003169145992245936,0.04711714657198465,0.022731643318485532,0.0036942517778491713,0.02372038727639642,
0.011911820354811198,0.04940283835630528,0.10798691690677724,-0.003508597770112573,0.047513516224135556,0.022993927583122874,0.003731896724540317,0.024027446162801475,
0.012705941711796953,0.04951479620507334,0.10837671796884418,-0.0038242738539132747,0.04791334725545717,0.023256250017560723,0.003769826233509093,0.02433530836500807,
0.013500063068786261,0.04962487994152194,0.10875435774905236,-0.004116490583844074,0.04831645595249762,0.023518547256822852,0.0038080324232221564,0.024643897657251897,
0.014294184425772016,0.049733043390367396,0.1091197246399375,-0.004385570546651367,0.04872265808345951,0.02378075610757058,0.00384650741684107,0.024953137742159886,
0.015088305782761324,0.04983924058457998,0.10947271198307618,-0.004631842350074273,0.04913176900775008,0.024042813582353873,0.003885243347276018,0.025262952291453603,
0.01588242713974708,0.04994342579241288,0.10981321810074894,-0.004855640395887871,0.049543603786158255,0.024304656933780828,0.003924232362226387,0.02557326498679695,
0.016676548496736388,0.05004555354475372,0.11014114632553061,-0.005057304651699591,0.04995797729159475,0.024566223688579403,0.003963466629204299,0.025883999560766684,
0.017470669853722143,0.050145578662779036,0.11045640502778559,-0.005237180421650426,0.050374704320329776,0.024827451681525285,0.004002938340537189,0.02619507983792375,
0.01826479121071145,0.05024345628589101,0.11075890764104857,-0.005395618116171776,0.05079359970366262,0.02508827908920969,0.004042639718345496,0.026506429775964006,
0.019058912567697206,0.050339141899916055,0.11104857268527389,-0.005532973020947911,0.05121447841995625,0.02534864446362085,0.004082563019491526,0.02681797350692635,
0.019853033924686514,0.0504325913655441,0.111325323787938,-0.0056496050652330146,0.05163715570696951,0.02560848676551283,0.004122700540495573,0.02712963537843655,
0.02064715528167227,0.05052376094698736,0.11158908970298234,-0.005745878589670757,0.0520614471744185,0.025867745397535617,0.004163044622415339,0.027441339994964783,
0.021441276638661577,0.05061260734083683,0.11183980432758713,-0.005822162113763238,0.05248716891669827,0.0261263602371001,0.004203587655684719,0.027753012259075123,
0.022235397995647332,0.05069908770509486,0.11207740671676684,-0.005878828103134864,0.05291413762569487,0.026384271668951978,0.004244322084908027,0.028064577412645033,
0.02302951935263664,0.0507831596883613,0.11230184109578267,-0.005916252736735531,0.05334217070361779,0.02664142061742854,0.004285240413605718,0.028375961078032894,
0.023823640709622396,0.05086478145915114,0.11251305687036789,-0.005934815674126033,0.053771086375781534,0.026897748578372443,0.004326335208907687,0.02868708929917187,
0.024617762066611704,0.05094391173532091,0.11271100863476455,-0.005934899822987274,0.05420070380326512,0.02715319765067663,0.004367599106190204,0.02899788858256793,
0.02541188342359746,0.05102050981358088,0.11289565617757204,-0.005916891106993291,0.05463084319537707,0.027407710567434837,0.004409024813652602,0.02930828593818044,
0.026206004780586767,0.05109453559907035,0.11306696448540987,-0.005881178234186529,0.055061325921853484,0.02766123072667223,0.004450605116829787,0.029618208920163147,
0.027000126137572522,0.05116594963497256,0.11322490374439892,-0.005828152465992188,0.05549197462471585,0.027913702221630997,0.004492332883036688,0.029927585667443826,
0.02779424749456183,0.05123471313214594,0.11336944933946717,-0.005758207387006743,0.055922613329714925,0.02816506987058583,0.004534201065740746,0.030236344944120575,
0.028588368851547585,0.051300787998748196,0.11350058185148769,-0.005671738675693927,0.0563530675572867,0.028415279246164528,0.004576202708858583,0.03054441617965283,
0.02938249020853334,0.051364136869829775,0.11361828705225775,-0.005569143876119661,0.056783164432945864,0.02866427670414919,0.004618330950972972,0.03085172950882519,
0.03017661156552265,0.051424723136873005,0.11372255589733041,-0.005450822170855449,0.05721273279704184,0.028912009411733677,0.004660579029466275,0.031158215811462026,
0.030970732922508404,0.05148251097725299,0.11381338451671028,-0.005317174155177796,0.05764160331380212,0.02915842537521355,0.0047029402845665345,0.031463806751870715,
0.03176485427949771,0.051537465383596694,0.11389077420342726,-0.005168601612689188,0.058069608579587435,0.02940347346708483,0.004745408163302398,0.03176843481799177,
0.03255897563648347,0.051589552193016065,0.11395473140000305,-0.0050055072924840216,0.058496583230282714,0.02964710345252852,0.004787976223363102,0.032072033360233385,
0.033353096993472775,0.05163873811619131,0.11400526768282648,-0.004828294687980774,0.058922364047748046,0.02988926601525795,0.00483063813685975,0.032374536629968524,
0.03414721835045853,0.051684990766280456,0.11404239974445506,-0.00463736781753938,0.05934679006525362,0.030129912782706728,0.004873387693984194,0.03267587981767234,
0.03494133970744784,0.0517282786876312,0.1140661493738602,-0.004433131006980585,0.05976970267182237,0.030368996350535377,0.00491621880656179,0.03297599909067764,
0.035735461064433593,0.051768571384271246,0.11407654343463605,-0.00421598867412165,0.0601909457154044,0.030606470306435186,0.004959125511494463,0.03327483163052635,
0.0365295824214229,0.05180583934815343,0.1140736138411903,-0.003986345115440404,0.06061036560480665,0.030842289253208654,0.005002101974090423,0.0335723156698945,
