time,DELT1,DELT3,TRIlg,TRIlat,BIClg,BICsh,BRA,
0.0,0.048735007517246035,0.126985100913828,0.1294222087370986,0.03557560948583779,0.006027943594162679,0.0018716274481626997,0.010584768828595206,
0.000794121356989308,0.04872236946007916,0.12651128813694956,0.1282110128207691,0.03549372154787826,0.0060878540836014445,0.0018802336352381304,0.010673730262105776,
0.0015882427139750632,0.048708760027930384,0.1260299442174693,0.12700129404236482,0.03541975824266194,0.006149402908616916,0.0018893639279744384,0.01076514647175528,
0.002382364070964371,0.04869417553661098,0.12554121539529484,0.12579311020964767,0.035353703006032924,0.006212590455672156,0.0018990165928829687,0.010859026863640611,
0.0031764854279501265,0.04867861259123631,0.12504524861776958,0.12458652062812821,0.035295536219717136,0.006277416747505339,0.001909189793959486,0.010955380281240065,
0.003970606784939434,0.04866206808943815,0.12454219147384757,0.12338158613676221,0.03524523523332776,0.006343881439243556,0.0019198815935475564,0.011054214998073164,
0.00476472814192519,0.04864453922450072,0.12403219213043999,0.12217836914041261,0.03520277438788369,0.006411983814632246,0.0019310899531912993,0.01115553871050904,
0.005558849498914498,0.04862602348840981,0.12351539927093552,0.12097693363903356,0.035168125040817226,0.006481722782384649,0.00194281273447729,0.011259358530727839,
0.006352970855900253,0.048606518674803624,0.12299196203589079,0.1197773452535397,0.035141255592447344,0.006553096872655592,0.0019550476998654517,0.011365680979839709,
0.007147092212889561,0.04858602288181413,0.12246202996588548,0.11857967124832866,0.03512213151389441,0.006626104233643788,0.001967792513508835,0.01147451198116585,
0.007941213569875316,0.048564534514787525,0.12192575294653121,0.11738398055043167,0.035110715376412416,0.0067007426283268254,0.001981044742062224,0.011585856853686084,
0.008735334926864624,0.048542052288872276,0.12138328115562065,0.11619034376527257,0.03510696688211494,0.006777009431332841,0.001994801855479567,0.011699720305657467,
0.00952945628385038,0.04851857523146339,0.12083476501239934,0.11499883318902208,0.03511084289607062,0.006854901625952862,0.002009061227800276,0.011816106428408291,
0.010323577640839687,0.04849410268449128,0.12028035512893875,0.11380952281754042,0.03512229747974438,0.006934415801297663,0.002023820137924501,0.011935018690311936,
0.011117698997825443,0.048468634306543835,0.11972020226358657,0.11262248835190712,0.03514128192576059,0.0070155481496028795,0.0020390757703775235,0.012056459930944887,
0.01191182035481475,0.04844217007481027,0.1191544572764665,0.11143780720054375,0.03516774479396428,0.007098294463686019,0.0020548252160634615,0.012180432355433228,
0.012705941711800506,0.0484147102868357,0.11858327108699615,0.11025555847794066,0.03520163194875701,0.007182650134558935,0.0020710654730085555,0.012306937528991884,
0.013500063068789814,0.048386255562075445,0.11800679463338967,0.10907582300000579,0.03524288659768365,0.007268610149199152,0.002087793447094303,0.012435976371660874,
0.014294184425775569,0.04835680684323808,0.11742517883410729,0.10789868327605917,0.03529144933124663,0.007356169088483322,0.002105005952780812,0.01256754915324277,
0.015088305782764877,0.04832636539740703,0.11683857455121227,0.10672422349750321,0.03534725816392438,0.0074453211252860085,0.0021226997138207486,0.012701655488445518,
0.015882427139750632,0.048294932816930126,0.1162471325555928,0.10555252952320363,0.03541024857637076,0.007536060022746859,0.0021408713639643174,0.012838294332234702,
0.01667654849673994,0.04826251102006774,0.11565100349400334,0.1043836888616224,0.03548035355877226,0.007628379132709076,0.0021595174476557433,0.012977463975399272,
0.017470669853725695,0.048229102251389835,0.11505033785787813,0.10321779064974897,0.035557503655339856,0.007722271394331982,0.0021786344207217925,0.013119162040334788,
0.01826479121071145,0.048194709081913235,0.11444528595386656,0.10205492562888069,0.03564162700991272,0.007817729332880339,0.0021982186510528705,0.013263385477048114,
0.01905891256770076,0.0481593344089706,0.11383599787603857,0.10089518611730934,0.03573264941265059,0.00791474505869293,0.002218266419277304,0.013410130559387333,
0.019853033924686514,0.048122981455803404,0.11322262347970631,0.09973866597997426,0.035830494347792084,0.008013310266332799,0.0022387739194294257,0.013559392881500825,
0.020647155281675822,0.048085653770871616,0.11260531235680554,0.09858546059514756,0.03593508304245574,0.008113416233921346,0.0022597372596121464,0.013711167354529137,
0.021441276638661577,0.04804735522687321,0.11198421381277943,0.09743566681822079,0.03604633451646126,0.008215053822658424,0.0022811524626546948,0.013865448203533295,
0.022235397995650885,0.04800809001946781,0.1113594768449053,0.09628938294266635,0.03616416563314751,0.008318213476530301,0.002303015466766273,0.014022228964663154,
0.02302951935263664,0.04796786266569884,0.11073125012200388,0.09514670865825083,0.036288491151164545,0.008422885222207348,0.0023253221261863776,0.014181502482569162,
0.02382364070962595,0.04792667800210925,0.11009968196546872,0.09400774500658012,0.03641922377721607,0.008529058669133003,0.0023480682118325815,0.014343260908060863,
0.024617762066611704,0.04788454118254688,0.10946492033155306,0.09287259433406031,0.03655627421972926,0.008636723009805563,0.0023712494119465842,0.014507495696015347,
0.02541188342360101,0.04784145767565569,0.10882711279484937,0.09174136024236079,0.03669955124342827,0.008745867020254035,0.0023948613327393806,0.01467419760353874,
0.026206004780586767,0.047797433262050194,0.10818640653289717,0.09061414753646836,0.03684896172478781,0.008856479060709258,0.0024188994990364024,0.014843356688383587,
0.027000126137576075,0.04775247403117079,0.1075429483118527,0.08949106217042474,0.0370044107083431,0.008968547076471189,0.002443359354923514,0.015014962307624934,
0.02779424749456183,0.04770658637781843,0.10689688447315467,0.08837221119084111,0.037165801463831735,0.009082058598973246,0.0024682362643947712,0.015189003116597691,
0.028588368851551138,0.047659776998367626,0.10624836092111913,0.0872577026782857,0.037333035544143474,0.009197000747044298,0.0024935255120028563,0.015365467068097704,
0.029382490208536893,0.04761205288665767,0.10559752311139672,0.08614764568664252,0.03750601284405313,0.009313360228368777,0.002519222303513151,0.015544341411848827,
0.0301766115655262,0.04756342132956295,0.10494451604022534,0.0850421501805404,0.037684631659711705,0.009431123341145247,0.0025453217665623905,0.015725612694238025,
0.030970732922511957,0.04751388990224311,0.104289484234411,0.0839413269709535,0.03786878874887065,0.009550275975943531,0.0025718189513228547,0.015909266758320422,
0.031764854279501265,0.047463466463075574,0.10363257174197045,0.08284528764907508,0.03805837939181377,0.009670803617760352,0.0025987088311730942,0.016095288744096006,
0.03255897563648702,0.04741215914827257,0.10297392212336953,0.08175414451856788,0.03825329745297083,0.00979269134827336,0.0026259863033761804,0.01628366308905945,
0.03335309699347633,0.047359976366186364,0.10231367844329135,0.08066801052629523,0.038453435443186856,0.009915923848293077,0.0026536461897664794,0.016474373529024464,
0.03414721835046208,0.04730692679130669,0.1016519832628697,0.07958699919163695,0.03865868458262034,0.010040485400412335,0.002681683237445974,0.016667403099223623,
0.03494133970745139,0.04725301935795535,0.10098897863232331,0.07851122453449572,0.038868934864243504,0.010166359891852442,0.002710092119491145,0.016862734135684787,
0.035735461064437146,0.04719826325368304,0.10032480608392856,0.07744080100209856,0.039084075117917144,0.010293530817505305,0.002738867435671438,0.017060348276884667,
0.036529582421426454,0.0471426679123747,0.09965960662526765,0.0763758433946995,0.039303993075012374,0.010421981283170456,0.002768003713180369,0.017260226465680244,
0.03732370377841221,0.047086243007070504,0.0989935207326929,0.07531646679028825,0.03952857543355123,0.010551694008985866,0.002797495407380293,0.017462348951518228,
0.03811782513540152,0.04702899844250938,0.09832668834494698,0.07426278646841025,0.03975770792383716,0.010682651333051192,0.0028273369025618874,0.017666695292922783,
0.03891194649238727,0.04697094434740384,0.0976592488568826,0.07321491783320293,0.03999127537454657,0.010814835215242066,0.0028575225127194,0.017873244360261425,
0.03970606784937658,0.04691209106645423,0.09699134111322438,0.07217297633575231,0.04022916177925193,0.010948227241213804,0.0028880464823427005,0.018081974338788876,
0.040500189206362336,0.04685244915211225,0.09632310340232017,0.07113707739587379,0.04047125036334644,0.011082808626592833,0.002918902987227203,0.01829286273196849,
0.04129431056334809,0.04679202935610375,0.09565467344982827,0.07010733632341987,0.04071742365133956,0.011218560221353953,0.0029500861353026968,0.01850588636507059,
0.0420884319203374,0.04673084262072118,0.09498618841229156,0.06908386823921676,0.04096756353449296,0.01135546251438147,0.0029815899674821406,0.01872102138904704,
0.042882553277323154,0.04666890006989702,0.09431778487054913,0.06806678799573093,0.041221551338765115,0.011493495638212078,0.0030134084585314693,0.018938243284680977,
0.04367667463431246,0.04660621300006996,0.09364959882293927,0.06705621009756507,0.04147926789303306,0.011632639373957344,0.003045535517961434,0.0191575268670108,
0.04447079599129822,0.04654279287085611,0.0929817656782498,0.06605224862188183,0.04174059359755908,0.011772873156403414,0.003077964990942534,0.019378846290027004,
0.045264917348287526,0.046478651295537986,0.09231442024837326,0.06505501713885309,0.042005408492669365,0.011914176079285538,0.0031106906592440462,0.019602175051640525,
0.04605903870527328,0.0464138000313845,0.0916476967406274,0.06406462863222966,0.04227359232761143,0.012056526900734943,0.0031437062421981635,0.01982748599892113,
0.04685316006226259,0.04634825096981556,0.09098172874970252,0.06308119542012593,0.04254502462955675,0.012199904048895429,0.0031770053976902554,0.020054751333604133,
0.047647281419248344,0.04628201612642521,0.09031664924920048,0.06210482907611153,0.042819584772714143,0.01234428562770703,0.00321058172317625,0.020283942617863728,
0.04844140277623765,0.0462151076308774,0.0896525905827315,0.06113564035070076,0.04309715204751948,0.01248964942285402,0.003244428756728094,0.02051503078035103,
0.04923552413322341,0.046147537716689085,0.08898968445453792,0.06017373909332836,0.043377605729866146,0.012635972907874377,0.003278539978108279,0.020747986122494934,
0.050029645490212715,0.04607931871091561,0.08832806191961534,0.059219234174898494,0.043660825150341157,0.012783233250428062,0.0033129088098743666,0.02098277832506376,
0.05082376684719847,0.04601046302375314,0.08766785337330509,0.05827223341099172,0.04394668976343043,0.01293140731872103,0.0033475286185144695,0.021219376454985568,
0.05161788820418778,0.04594098313807334,0.08700918854033304,0.0573328434858128,0.04423507921665675,0.013080471688082145,0.003382392715614582,0.021457748972424997,
0.052412009561173534,0.0458708915989057,0.08635219646327273,0.05640116987696004,0.044525873419613546,0.013230402647690003,0.003417494359058697,0.021697863738114487,
0.05320613091816284,0.04580020100288289,0.0856970054904124,0.055477316781094084,0.04481895261285692,0.013381176207446693,0.0034528267542625886,0.02193968802093757,
0.0540002522751486,0.045728923987664864,0.08504374326300877,0.05456138704058292,0.045114197436618445,0.013532768104995568,0.0034883830554421308,0.022183188505762053,
0.054794373632137905,0.04565707322135718,0.08439253670191126,0.053653482071196565,0.04541148899930043,0.013685153812879975,0.0035241563669170138,0.022428331301520714,
0.05558849498912366,0.04558466139193914,0.08374351199354305,0.05275370179092292,0.04571070894571524,0.01383830854584007,0.0035601397444507046,0.022675081949537358,
0.05638261634611297,0.045511701196717415,0.08309679457522845,0.05186214454997392,0.04601173952503009,0.013992207268244669,0.003596326196627473,0.022923405432095912,
0.05717673770309872,0.04543820533182098,0.08245250911985623,0.050978907062049016,0.04631446365837792,0.014146824701655335,0.0036327086862672753,0.023173266181250273,
0.05797085906008803,0.0453641864817526,0.08181077951987258,0.05010408433691981,0.046618765006095374,0.014302135332519728,0.0036692801318792857,0.023424628087872726,
0.05876498041707379,0.04528965730901281,0.08117172887059793,0.049237769614397964,0.046924528034548156,0.014458113419991434,0.003706033409154814,0.02367745451093866,
0.059559101774063095,0.04521463044381147,0.08053547945286428,0.048380054299745366,0.04723163808250399,0.014614733003873465,0.0037429613525003427,0.023931708287045474,
0.06035322313104885,0.04513911847388249,0.07990215271497178,0.0475310279005835,0.047539981427013475,0.01477196791268271,0.00378005675661135,0.024187351740163506,
0.06114734448803816,0.04506313393441661,0.0792718692539648,0.046690777965356235,0.04784944534875848,0.014929791771832563,0.0038173123780875827,0.024444346691616763,
0.06194146584502391,0.044986689298127464,0.07864474879622968,0.04585939002339773,0.048159918196828175,0.015088178011931056,0.003854720937090385,0.024702654470291407,
0.06273558720201322,0.044909796965465355,0.07802091017741815,0.04503694752665462,0.048471289452882343,0.015247099877191852,0.0038922751190426535,0.024962235923070012,
0.06352970855899898,0.04483246925499358,0.0774004713217011,0.044223531793109144,0.048783449794661794,0.015406530433955509,0.003929967576371929,0.025223051425489394,
0.06432382991598473,0.044754718393941115,0.0767835492203598,0.04341922195194689,0.04909629115880562,0.015566442579318383,0.003967790930297113,0.025485060892620277,
0.06511795127297404,0.04467655650894566,0.0761702599097226,0.04262409489051111,0.049409706802935154,0.01572680904986666,0.004005737772659224,0.025748223790166766,
0.0659120726299598,0.044597995617000695,0.07556071844845681,0.041838225203082315,0.049723591366964484,0.015887602430513032,0.004043800667796562,0.026012499145783692,
0.0667061939869491,0.04451904761661932,0.07495503889422685,0.041061685141519616,0.05003784093359805,0.01604879516343353,0.0040819721544646075,0.02627784556061014,
0.06750031534393486,0.04443972427922788,0.07435333427973036,0.04029454456779749,0.05035235308797533,0.01621035955710206,0.0041202447478008945,0.026544221221017295,
0.06829443670092417,0.044360037240801696,0.07375571658812588,0.039536870908469426,0.05066702697642342,0.016372267795420246,0.004158610941335092,0.026811583910569075,
0.06908855805790992,0.0442799979937547,0.0731622967278667,0.03878872911108705,0.05098176336427822,0.016534491946940174,0.00419706320904441,0.027079891022193932,
0.06988267941489923,0.04419961787909451,0.07257318450695621,0.03805018160260114,0.05129646469273567,0.01669700397417771,0.004235594007454403,0.02734909957056626,
0.07067680077188498,0.04411890807885398,0.07198848860664174,0.03732128824976838,0.05161103513469464,0.016859775743013995,0.0042741957777852075,0.027619166204696063,
0.07147092212887429,0.04403787960880959,0.07140831655456445,0.03660210632158505,0.05192538064955366,0.017022779032182793,0.004312860948143137,0.027890047220725377,
0.07226504348586005,0.043956543311496725,0.07083277469738432,0.03589269045376653,0.05223940903692369,0.017185985542841304,0.004351581935757512,0.028161698574930307,
0.07305916484284936,0.04387490984953132,0.07026196817289973,0.03519309261528914,0.0525530299892204,0.017349366908222044,0.004390351149262523,0.028434075896927247,
0.07385328619983511,0.043792989699247,0.06969600088168298,0.03450336207700843,0.052866155143099385,0.017512894703363487,0.00442916099102385,0.02870713450308219,
0.07464740755682442,0.0437107931446561,0.06913497545825283,0.03382354538236569,0.05317869812969866,0.017676540454916952,0.004468003859509696,0.028980829410121933,
0.07544152891381017,0.04362833027174263,0.06857899324180708,0.03315368632019202,0.05349057462365328,0.017840275651027304,0.004506872151705815,0.029255115348946016,
0.07623565027079948,0.043545610963094915,0.06802815424653891,0.03249382589961728,0.05380170239084794,0.01800407175128491,0.0045457582655740415,0.029529946778638343,
0.07702977162778524,0.04346264489288456,0.06748255713156097,0.03184400232708886,0.054112001334873955,0.018167900196746273,0.004584654602553741,0.029805277900677322,
0.07782389298477455,0.043379441522198754,0.06694229917046335,0.031204250985503064,0.05442139354215789,0.018331732420020744,0.004623553570105546,0.03008106267334353,
